"","page_number","word"
"1",1,"raleigh"
"2",1,"budget"
"3",1,"fy"
"4",1,"city"
"5",1,"of"
"6",1,"raleigh"
"7",2,"annual"
"8",2,"budget"
"9",2,"city"
"10",2,"of"
"11",2,"raleigh"
"12",2,"north"
"13",2,"carolina"
"14",2,"fiscal"
"15",2,"year"
"16",2,"beginning"
"17",2,"july"
"18",2,"recommended"
"19",2,"to"
"20",2,"the"
"21",2,"city"
"22",2,"council"
"23",2,"by"
"24",2,"the"
"25",2,"city"
"26",2,"manager"
"27",2,"may"
"28",2,"adopted"
"29",2,"by"
"30",2,"the"
"31",2,"city"
"32",2,"council"
"33",2,"june"
"34",2,"the"
"35",2,"city"
"36",2,"council"
"37",2,"nancy"
"38",2,"mcfarlane"
"39",2,"mayor"
"40",2,"kay"
"41",2,"crowder"
"42",2,"mayor"
"43",2,"pro"
"44",2,"tem"
"45",2,"maryann"
"46",2,"baldwin"
"47",2,"corey"
"48",2,"d"
"49",2,"branch"
"50",2,"david"
"51",2,"n"
"52",2,"cox"
"53",2,"bonner"
"54",2,"gaylord"
"55",2,"russ"
"56",2,"stephenson"
"57",2,"richard"
"58",2,"a"
"59",2,"dickie"
"60",2,"thompson"
"61",2,"executive"
"62",2,"staff"
"63",2,"ruffin"
"64",2,"l"
"65",2,"hall"
"66",2,"city"
"67",2,"manager"
"68",2,"marchell"
"69",2,"adams"
"70",2,"david"
"71",2,"assistant"
"72",2,"city"
"73",2,"manager"
"74",2,"james"
"75",2,"s"
"76",2,"greene"
"77",2,"jr"
"78",2,"assistant"
"79",2,"city"
"80",2,"manager"
"81",2,"tansy"
"82",2,"hayward"
"83",2,"assistant"
"84",2,"city"
"85",2,"manager"
"86",2,"louis"
"87",2,"buonpane"
"88",2,"chief"
"89",2,"of"
"90",2,"staff"
"91",2,"allison"
"92",2,"e"
"93",2,"bradsher"
"94",2,"chief"
"95",2,"financial"
"96",2,"officer"
"97",2,"mary"
"98",2,"vigue"
"99",2,"budget"
"100",2,"and"
"101",2,"management"
"102",2,"services"
"103",2,"director"
"104",2,"ben"
"105",2,"canada"
"106",2,"budget"
"107",2,"manager"
"108",2,"monica"
"109",2,"chaparro"
"110",2,"strategic"
"111",2,"planning"
"112",2,"and"
"113",2,"performance"
"114",2,"manager"
"115",2,"kirsten"
"116",2,"larson"
"117",2,"grants"
"118",2,"program"
"119",2,"administrative"
"120",2,"manager"
"121",2,"amber"
"122",2,"smith"
"123",2,"operating"
"124",2,"budget"
"125",2,"manager"
"126",2,"bo"
"127",2,"gattis"
"128",2,"budget"
"129",2,"analyst"
"130",2,"leah"
"131",2,"henderson"
"132",2,"budget"
"133",2,"analyst"
"134",2,"nicholas"
"135",2,"sadler"
"136",2,"budget"
"137",2,"analyst"
"138",2,"tonya"
"139",2,"walton"
"140",2,"budget"
"141",2,"analyst"
"142",3,"the"
"143",3,"following"
"144",3,"individuals"
"145",3,"whose"
"146",3,"assistance"
"147",3,"and"
"148",3,"contributions"
"149",3,"to"
"150",3,"the"
"151",3,"annual"
"152",3,"budget"
"153",3,"development"
"154",3,"process"
"155",3,"are"
"156",3,"immeasurable"
"157",3,"are"
"158",3,"hereby"
"159",3,"acknowledged"
"160",3,"damien"
"161",3,"graham"
"162",3,"communications"
"163",3,"director"
