"","page_number","word"
"1",1,"city"
"2",1,"of"
"3",1,"durham"
"4",1,"city"
"5",1,"managers"
"6",1,"office"
"7",1,"city"
"8",1,"hall"
"9",1,"plaza"
"10",1,"nd"
"11",1,"floor"
"12",1,"durham"
"13",1,"nc"
"14",1,"f"
"15",1,"wwwdurhamncgov"
"16",1,"june"
"17",1,"mayor"
"18",1,"william"
"19",1,"v"
"20",1,"bell"
"21",1,"and"
"22",1,"members"
"23",1,"of"
"24",1,"the"
"25",1,"durham"
"26",1,"city"
"27",1,"council"
"28",1,"i"
"29",1,"am"
"30",1,"pleased"
"31",1,"to"
"32",1,"present"
"33",1,"the"
"34",1,"budget"
"35",1,"for"
"36",1,"fiscal"
"37",1,"year"
"38",1,"the"
"39",1,"annual"
"40",1,"operating"
"41",1,"budget"
"42",1,"is"
"43",1,"the"
"44",1,"most"
"45",1,"important"
"46",1,"policy"
"47",1,"decision"
"48",1,"elected"
"49",1,"officials"
"50",1,"consider"
"51",1,"on"
"52",1,"an"
"53",1,"annual"
"54",1,"basis"
"55",1,"this"
"56",1,"budget"
"57",1,"is"
"58",1,"intended"
"59",1,"to"
"60",1,"allocate"
"61",1,"limited"
"62",1,"resources"
"63",1,"to"
"64",1,"the"
"65",1,"highest"
"66",1,"community"
"67",1,"priorities"
"68",1,"guided"
"69",1,"by"
"70",1,"the"
"71",1,"citys"
"72",1,"strategic"
"73",1,"plan"
"74",1,"during"
"75",1,"the"
"76",1,"budget"
"77",1,"development"
"78",1,"process"
"79",1,"we"
"80",1,"prioritized"
"81",1,"programs"
"82",1,"and"
"83",1,"initiatives"
"84",1,"reviewed"
"85",1,"expenditure"
"86",1,"requests"
"87",1,"extensively"
"88",1,"and"
"89",1,"sought"
"90",1,"opportunities"
"91",1,"to"
"92",1,"improve"
"93",1,"efficiency"
"94",1,"while"
"95",1,"ensuring"
"96",1,"that"
"97",1,"essential"
"98",1,"public"
"99",1,"services"
"100",1,"continue"
"101",1,"to"
"102",1,"meet"
"103",1,"the"
"104",1,"needs"
"105",1,"of"
"106",1,"the"
"107",1,"community"
"108",1,"although"
"109",1,"this"
"110",1,"process"
"111",1,"was"
"112",1,"again"
"113",1,"challenging"
"114",1,"the"
"115",1,"prudent"
"116",1,"decisions"
"117",1,"made"
"118",1,"over"
"119",1,"the"
"120",1,"last"
"121",1,"few"
"122",1,"years"
"123",1,"significantly"
"124",1,"reduced"
"125",1,"the"
"126",1,"budget"
"127",1,"gap"
"128",1,"this"
"129",1,"process"
"130",1,"required"
"131",1,"tremendous"
"132",1,"effort"
"133",1,"commitment"
"134",1,"and"
"135",1,"collaboration"
"136",1,"from"
"137",1,"city"
"138",1,"departments"
"139",1,"and"
"140",1,"budget"
"141",1,"staff"
"142",1,"i"
"143",1,"am"
"144",1,"confident"
"145",1,"the"
"146",1,"budget"
"147",1,"is"
"148",1,"fiscally"
"149",1,"responsible"
"150",1,"and"
"151",1,"addresses"
"152",1,"the"
"153",1,"needs"
"154",1,"of"
"155",1,"durham"
"156",1,"citizens"
"157",1,"durham"
"158",1,"citizens"
"159",1,"participation"
"160",1,"in"
"161",1,"the"
"162",1,"budget"
"163",1,"process"
"164",1,"has"
"165",1,"been"
"166",1,"nationally"
"167",1,"recognized"
"168",1,"during"
"169",1,"the"
"170",1,"development"
"171",1,"of"
"172",1,"this"
"173",1,"budget"
"174",1,"we"
"175",1,"held"
"176",1,"five"
"177",1,"coffees"
"178",1,"with"
"179",1,"council"
"180",1,"and"
"181",1,"a"
"182",1,"citizen"
"183",1,"engagement"
"184",1,"workshop"
"185",1,"which"
"186",1,"focused"
"187",1,"on"
"188",1,"the"
"189",1,"prioritization"
"190",1,"of"
"191",1,"strategic"
"192",1,"plan"
"193",1,"initiatives"
"194",1,"staff"
"195",1,"attended"
"196",1,"various"
"197",1,"other"
"198",1,"community"
"199",1,"meetings"
"200",1,"to"
"201",1,"confirm"
"202",1,"the"
"203",1,"communitys"
"204",1,"budget"
"205",1,"priorities"
"206",1,"city"
"207",1,"council"
"208",1,"budget"
"209",1,"retreats"
"210",1,"were"
"211",1,"held"
"212",1,"in"
"213",1,"february"
"214",1,"and"
"215",1,"march"
"216",1,"which"
"217",1,"gave"
"218",1,"city"
"219",1,"council"
"220",1,"members"
"221",1,"an"
"222",1,"opportunity"
"223",1,"to"
"224",1,"discuss"
"225",1,"and"
"226",1,"confirm"
"227",1,"priorities"
"228",1,"for"
"229",1,"the"
"230",1,"upcoming"
"231",1,"fiscal"
"232",1,"year"
"233",1,"and"
"234",1,"allowed"
"235",1,"the"
"236",1,"administration"
"237",1,"to"
"238",1,"brief"
"239",1,"city"
"240",1,"council"
"241",1,"on"
"242",1,"financial"
"243",1,"projections"
"244",1,"for"
"245",1,"the"
"246",1,"upcoming"
"247",1,"budget"
"248",1,"the"
"249",1,"result"
"250",1,"of"
"251",1,"these"
"252",1,"transparent"
"253",1,"interactions"
"254",1,"yielded"
"255",1,"generally"
"256",1,"the"
"257",1,"same"
"258",1,"major"
"259",1,"community"
"260",1,"priorities"
"261",1,"all"
"262",1,"of"
"263",1,"which"
"264",1,"are"
"265",1,"included"
"266",1,"in"
"267",1,"one"
"268",1,"or"
"269",1,"more"
"270",1,"of"
"271",1,"the"
"272",1,"city"
"273",1,"council"
"274",1,"goals"
"275",1,"strong"
"276",1,"and"
"277",1,"diverse"
"278",1,"economy"
"279",1,"safe"
"280",1,"and"
"281",1,"secure"
"282",1,"community"
"283",1,"thriving"
"284",1,"and"
"285",1,"livable"
"286",1,"neighborhoods"
"287",1,"wellmanaged"
"288",1,"city"
"289",1,"stewardship"
"290",1,"of"
"291",1,"citys"
"292",1,"physical"
"293",1,"assets"
"294",1,"to"
"295",1,"guide"
"296",1,"the"
"297",1,"development"
"298",1,"of"
"299",1,"the"
"300",1,"budget"
"301",1,"the"
"302",1,"city"
"303",1,"council"
"304",1,"adopted"
"305",1,"budget"
"306",1,"guidelines"
"307",1,"these"
"308",1,"guidelines"
"309",1,"along"
"310",1,"with"
"311",1,"the"
"312",1,"strategic"
"313",1,"plan"
"314",1,"served"
"315",1,"as"
"316",1,"the"
"317",1,"framework"
"318",1,"for"
"319",1,"developing"
"320",1,"the"
"321",1,"budget"
"322",1,"and"
"323",1,"included"
"324",1,"good"
"325",1,"things"
"326",1,"are"
"327",1,"happening"
"328",1,"in"
"329",1,"durham"
"330",2,"reserves"
"331",2,"in"
"332",2,"the"
"333",2,"debt"
"334",2,"service"
"335",2,"fund"
"336",2,"will"
"337",2,"be"
"338",2,"used"
"339",2,"inlieu"
"340",2,"of"
"341",2,"a"
"342",2,"tax"
"343",2,"increase"
"344",2,"to"
"345",2,"cover"
"346",2,"increases"
"347",2,"in"
"348",2,"debt"
"349",2,"service"
"350",2,"costs"
"351",2,"general"
"352",2,"fund"
"353",2,"fund"
"354",2,"balance"
"355",2,"will"
"356",2,"not"
"357",2,"be"
"358",2,"projected"
"359",2,"to"
"360",2,"fall"
"361",2,"below"
"362",2,"at"
"363",2,"the"
"364",2,"end"
"365",2,"of"
"366",2,"fy"
"367",2,"projected"
"368",2,"general"
"369",2,"fund"
"370",2,"balance"
"371",2,"over"
"372",2,"may"
"373",2,"be"
"374",2,"considered"
"375",2,"for"
"376",2,"onetime"
"377",2,"nonrecurring"
"378",2,"expenditures"
"379",2,"funding"
"380",2,"of"
"381",2,"the"
"382",2,"downtown"
"383",2,"business"
"384",2,"improvement"
"385",2,"district"
"386",2,"bid"
"387",2,"will"
"388",2,"be"
"389",2,"considered"
"390",2,"with"
"391",2,"a"
"392",2,"tax"
"393",2,"increase"
"394",2,"of"
"395",2,"up"
"396",2,"to"
"397",2,"cents"
"398",2,"per"
"399",2,"assessed"
"400",2,"value"
"401",2,"on"
"402",2,"the"
"403",2,"property"
"404",2,"within"
