"","page_number","word","sent_count","sentiment","category"
"217",17,"Cash",6,"Trust","Emotion"
"218",19,"Council",6,"Anticipation","Emotion"
"219",19,"Public",6,"Anticipation","Emotion"
"220",19,"Council",6,"Positive","Sentiment"
"221",19,"Public",6,"Positive","Sentiment"
"222",19,"Council",6,"Trust","Emotion"
"223",26,"Change",6,"Fear","Emotion"
"224",34,"Public",6,"Anticipation","Emotion"
"225",34,"Public",6,"Positive","Sentiment"
"226",35,"Tax",6,"Negative","Sentiment"
"227",35,"Tax",6,"Sadness","Emotion"
"228",38,"Pay",6,"Anticipation","Emotion"
"229",38,"Pay",6,"Joy","Emotion"
"230",38,"Pay",6,"Positive","Sentiment"
"231",38,"Budget",6,"Trust","Emotion"
"232",38,"Pay",6,"Trust","Emotion"
"233",39,"Increase",6,"Positive","Sentiment"
"234",50,"Policy",6,"Trust","Emotion"
"235",51,"Plan",6,"Anticipation","Emotion"
"236",54,"Neighborhood",6,"Anticipation","Emotion"
"237",56,"Land",6,"Positive","Sentiment"
"238",62,"Police",6,"Fear","Emotion"
"239",62,"Police",6,"Positive","Sentiment"
"240",62,"Police",6,"Trust","Emotion"
"241",63,"Crime",6,"Anger","Emotion"
"242",63,"Crime",6,"Negative","Sentiment"
"243",67,"Waste",6,"Disgust","Emotion"
"244",67,"Waste",6,"Negative","Sentiment"
"245",80,"Planning",6,"Anticipation","Emotion"
"246",80,"Planning",6,"Positive","Sentiment"
"247",80,"Planning",6,"Trust","Emotion"
"248",82,"Land",6,"Positive","Sentiment"
"249",97,"Risk",6,"Anticipation","Emotion"
"250",97,"Risk",6,"Fear","Emotion"
"251",97,"Risk",6,"Negative","Sentiment"
"252",103,"Council",6,"Anticipation","Emotion"
"253",103,"Council",6,"Positive","Sentiment"
"254",103,"Council",6,"Trust","Emotion"
"255",113,"Management",6,"Positive","Sentiment"
"256",113,"Management",6,"Trust","Emotion"
"257",114,"Management",6,"Positive","Sentiment"
"258",114,"Management",6,"Trust","Emotion"
"259",116,"Community",6,"Positive","Sentiment"
"260",122,"Change",6,"Fear","Emotion"
"261",122,"Budget",6,"Trust","Emotion"
"262",126,"Tax",6,"Negative","Sentiment"
"263",126,"Tax",6,"Sadness","Emotion"
"264",128,"Center",6,"Positive","Sentiment"
"265",128,"Center",6,"Trust","Emotion"
"266",137,"General",6,"Positive","Sentiment"
"267",137,"General",6,"Trust","Emotion"
"268",144,"Storm",6,"Anger","Emotion"
"269",144,"Storm",6,"Negative","Sentiment"
"270",145,"Debt",6,"Negative","Sentiment"
"271",145,"Debt",6,"Sadness","Emotion"
"272",146,"General",6,"Positive","Sentiment"
"273",146,"Interest",6,"Positive","Sentiment"
"274",146,"General",6,"Trust","Emotion"
"275",147,"Convention",6,"Positive","Sentiment"
"276",153,"Debt",6,"Negative","Sentiment"
"277",153,"Debt",6,"Sadness","Emotion"
"278",160,"Budget",6,"Trust","Emotion"
"279",161,"Actual",6,"Positive","Sentiment"
"280",162,"Payment",6,"Negative","Sentiment"
"281",167,"Plan",6,"Anticipation","Emotion"
"282",167,"General",6,"Positive","Sentiment"
"283",167,"General",6,"Trust","Emotion"
"284",169,"Delay",6,"Anger","Emotion"
"285",169,"Delay",6,"Disgust","Emotion"
"286",169,"Delay",6,"Fear","Emotion"
"287",169,"Delay",6,"Negative","Sentiment"
"288",169,"Delay",6,"Sadness","Emotion"
"289",177,"Income",6,"Anticipation","Emotion"
"290",177,"Income",6,"Joy","Emotion"
"291",177,"Bonds",6,"Negative","Sentiment"
"292",177,"Income",6,"Negative","Sentiment"
"293",177,"Income",6,"Positive","Sentiment"
"294",177,"Income",6,"Sadness","Emotion"
"295",177,"Income",6,"Trust","Emotion"
"296",179,"Storm",6,"Anger","Emotion"
"297",179,"Storm",6,"Negative","Sentiment"
"298",180,"Community",6,"Positive","Sentiment"
"299",182,"Rail",6,"Anger","Emotion"
"300",182,"Rail",6,"Anticipation","Emotion"
"301",182,"Rail",6,"Negative","Sentiment"
"302",184,"Terminal",6,"Fear","Emotion"
"303",184,"Terminal",6,"Negative","Sentiment"
"304",184,"Terminal",6,"Sadness","Emotion"
"305",189,"Tributary",6,"Anticipation","Emotion"
"306",189,"Tributary",6,"Positive","Sentiment"
"307",199,"Plan",6,"Anticipation","Emotion"
"308",199,"Include",6,"Positive","Sentiment"
"309",200,"Fee",6,"Anger","Emotion"
"310",200,"Fee",6,"Negative","Sentiment"
"311",214,"Evergreen",6,"Joy","Emotion"
"312",214,"Evergreen",6,"Positive","Sentiment"
"313",214,"Evergreen",6,"Trust","Emotion"
"314",5,"Cross",5,"Anger","Emotion"
"315",5,"Cross",5,"Fear","Emotion"
"316",5,"Cross",5,"Negative","Sentiment"
"317",5,"Focus",5,"Positive","Sentiment"
"318",5,"Strategic",5,"Positive","Sentiment"
"319",5,"Cross",5,"Sadness","Emotion"
"320",9,"Budget",5,"Trust","Emotion"
"321",12,"Mayor",5,"Positive","Sentiment"
"322",13,"Balance",5,"Positive","Sentiment"
"323",19,"Mayor",5,"Positive","Sentiment"
"324",25,"Council",5,"Anticipation","Emotion"
"325",25,"Community",5,"Positive","Sentiment"
"326",25,"Council",5,"Positive","Sentiment"
"327",25,"Council",5,"Trust","Emotion"
"328",27,"Plan",5,"Anticipation","Emotion"
"329",28,"Budget",5,"Trust","Emotion"
"330",29,"General",5,"Positive","Sentiment"
"331",29,"Management",5,"Positive","Sentiment"
"332",29,"Budget",5,"Trust","Emotion"
"333",29,"General",5,"Trust","Emotion"
"334",29,"Management",5,"Trust","Emotion"
"335",32,"Plan",5,"Anticipation","Emotion"
"336",32,"Increase",5,"Positive","Sentiment"
"337",32,"Strategic",5,"Positive","Sentiment"
"338",34,"General",5,"Positive","Sentiment"
"339",34,"General",5,"Trust","Emotion"
"340",37,"Fee",5,"Anger","Emotion"
"341",37,"Fee",5,"Negative","Sentiment"
"342",39,"Merit",5,"Positive","Sentiment"
"343",39,"Merit",5,"Trust","Emotion"
"344",40,"Medical",5,"Anticipation","Emotion"
"345",40,"Medical",5,"Fear","Emotion"
"346",40,"Effective",5,"Positive","Sentiment"
"347",40,"Medical",5,"Positive","Sentiment"
"348",40,"County",5,"Trust","Emotion"
"349",40,"Effective",5,"Trust","Emotion"
"350",40,"Medical",5,"Trust","Emotion"
"351",41,"Plan",5,"Anticipation","Emotion"
"352",43,"Council",5,"Anticipation","Emotion"
"353",43,"Council",5,"Positive","Sentiment"
"354",43,"Council",5,"Trust","Emotion"
"355",44,"Rail",5,"Anger","Emotion"
"356",44,"Rail",5,"Anticipation","Emotion"
"357",44,"Rail",5,"Negative","Sentiment"
"358",46,"University",5,"Anticipation","Emotion"
"359",46,"University",5,"Positive","Sentiment"
"360",48,"County",5,"Trust","Emotion"
"361",49,"Council",5,"Anticipation","Emotion"
"362",49,"Plan",5,"Anticipation","Emotion"
"363",49,"Council",5,"Positive","Sentiment"
"364",49,"Council",5,"Trust","Emotion"
"365",50,"Council",5,"Anticipation","Emotion"
"366",50,"Council",5,"Positive","Sentiment"
"367",50,"Strategic",5,"Positive","Sentiment"
"368",50,"Council",5,"Trust","Emotion"
"369",52,"Strategic",5,"Positive","Sentiment"
"370",53,"Fire",5,"Fear","Emotion"
"371",53,"Increase",5,"Positive","Sentiment"
"372",57,"Growth",5,"Positive","Sentiment"
"373",57,"Job",5,"Positive","Sentiment"
"374",60,"General",5,"Positive","Sentiment"
"375",60,"Provide",5,"Positive","Sentiment"
"376",60,"General",5,"Trust","Emotion"
"377",60,"Provide",5,"Trust","Emotion"
"378",65,"Emergency",5,"Fear","Emotion"
"379",65,"Emergency",5,"Negative","Sentiment"
"380",65,"Emergency",5,"Sadness","Emotion"
"381",65,"Emergency",5,"Surprise","Emotion"
"382",71,"Maintenance",5,"Trust","Emotion"
"383",73,"Provide",5,"Positive","Sentiment"
"384",73,"Provide",5,"Trust","Emotion"
"385",77,"Management",5,"Positive","Sentiment"
"386",77,"Management",5,"Trust","Emotion"
"387",82,"Plan",5,"Anticipation","Emotion"
"388",84,"Budget",5,"Trust","Emotion"
"389",86,"Strategic",5,"Positive","Sentiment"
"390",87,"Passenger",5,"Anticipation","Emotion"
"391",89,"Budget",5,"Trust","Emotion"
"392",95,"Storm",5,"Anger","Emotion"
"393",95,"Storm",5,"Negative","Sentiment"
"394",96,"Risk",5,"Anticipation","Emotion"
"395",96,"Risk",5,"Fear","Emotion"
"396",96,"Risk",5,"Negative","Sentiment"
"397",96,"Management",5,"Positive","Sentiment"
"398",96,"Management",5,"Trust","Emotion"
"399",102,"Council",5,"Anticipation","Emotion"
"400",102,"Council",5,"Positive","Sentiment"
"401",102,"Council",5,"Trust","Emotion"
"402",104,"Community",5,"Positive","Sentiment"
"403",107,"Budget",5,"Trust","Emotion"
"404",113,"Budget",5,"Trust","Emotion"
"405",121,"Opportunity",5,"Anticipation","Emotion"
"406",121,"Time",5,"Anticipation","Emotion"
"407",121,"Tax",5,"Negative","Sentiment"
"408",121,"Level",5,"Positive","Sentiment"
"409",121,"Opportunity",5,"Positive","Sentiment"
"410",121,"Tax",5,"Sadness","Emotion"
"411",121,"Level",5,"Trust","Emotion"
"412",124,"Resources",5,"Joy","Emotion"
"413",124,"Resources",5,"Positive","Sentiment"
"414",124,"Resources",5,"Trust","Emotion"
"415",128,"Tax",5,"Negative","Sentiment"
"416",128,"Tax",5,"Sadness","Emotion"
"417",129,"Management",5,"Positive","Sentiment"
"418",129,"Management",5,"Trust","Emotion"
"419",145,"Storm",5,"Anger","Emotion"
"420",145,"Storm",5,"Negative","Sentiment"
"421",147,"Center",5,"Positive","Sentiment"
"422",147,"Center",5,"Trust","Emotion"
"423",150,"Debt",5,"Negative","Sentiment"
"424",150,"Fame",5,"Positive","Sentiment"
"425",150,"Debt",5,"Sadness","Emotion"
"426",151,"Tax",5,"Negative","Sentiment"
"427",151,"Tax",5,"Sadness","Emotion"
"428",151,"Maintenance",5,"Trust","Emotion"
"429",152,"Debt",5,"Negative","Sentiment"
"430",152,"Debt",5,"Sadness","Emotion"
"431",157,"Youth",5,"Anger","Emotion"
"432",157,"Youth",5,"Anticipation","Emotion"
"433",157,"Youth",5,"Fear","Emotion"
"434",157,"Youth",5,"Joy","Emotion"
"435",157,"Youth",5,"Positive","Sentiment"
"436",157,"Youth",5,"Surprise","Emotion"
"437",163,"Tax",5,"Negative","Sentiment"
"438",163,"Tax",5,"Sadness","Emotion"
"439",164,"Payment",5,"Negative","Sentiment"
"440",166,"Plan",5,"Anticipation","Emotion"
"441",166,"Community",5,"Positive","Sentiment"
"442",166,"General",5,"Positive","Sentiment"
"443",166,"General",5,"Trust","Emotion"
"444",168,"Rail",5,"Anger","Emotion"
"445",168,"Rail",5,"Anticipation","Emotion"
"446",168,"Rail",5,"Negative","Sentiment"
"447",168,"Center",5,"Positive","Sentiment"
"448",168,"Center",5,"Trust","Emotion"
"449",171,"Pay",5,"Anticipation","Emotion"
"450",171,"Pay",5,"Joy","Emotion"
"451",171,"Management",5,"Positive","Sentiment"
"452",171,"Pay",5,"Positive","Sentiment"
"453",171,"Management",5,"Trust","Emotion"
"454",171,"Pay",5,"Trust","Emotion"
"455",172,"Fire",5,"Fear","Emotion"
"456",172,"Provide",5,"Positive","Sentiment"
"457",172,"Provide",5,"Trust","Emotion"
"458",173,"Fire",5,"Fear","Emotion"
"459",173,"Study",5,"Positive","Sentiment"
"460",178,"Sewer",5,"Disgust","Emotion"
"461",178,"Terminal",5,"Fear","Emotion"
"462",178,"Terminal",5,"Negative","Sentiment"
"463",178,"Terminal",5,"Sadness","Emotion"
"464",179,"Sewer",5,"Disgust","Emotion"
"465",181,"Gold",5,"Positive","Sentiment"
"466",182,"System",5,"Trust","Emotion"
"467",185,"Center",5,"Positive","Sentiment"
"468",185,"Center",5,"Trust","Emotion"
"469",192,"Offset",5,"Anticipation","Emotion"
"470",192,"Offset",5,"Positive","Sentiment"
"471",195,"Tax",5,"Negative","Sentiment"
"472",195,"General",5,"Positive","Sentiment"
"473",195,"Tax",5,"Sadness","Emotion"
"474",195,"General",5,"Trust","Emotion"
"475",197,"Budget",5,"Trust","Emotion"
"476",198,"Regulatory",5,"Fear","Emotion"
"477",198,"Regulatory",5,"Negative","Sentiment"
"478",200,"Recovery",5,"Positive","Sentiment"
"479",202,"Sewer",5,"Disgust","Emotion"
"480",214,"Grave",5,"Fear","Emotion"
"481",214,"Grave",5,"Negative","Sentiment"
"482",214,"Grave",5,"Sadness","Emotion"
"483",218,"Impervious",5,"Positive","Sentiment"
"484",221,"Balanced",5,"Positive","Sentiment"
"485",223,"Council",5,"Anticipation","Emotion"
"486",223,"Council",5,"Positive","Sentiment"
"487",223,"Council",5,"Trust","Emotion"
"488",224,"Council",5,"Anticipation","Emotion"
"489",224,"Council",5,"Positive","Sentiment"
"490",224,"Strategic",5,"Positive","Sentiment"
"491",224,"Council",5,"Trust","Emotion"
"492",6,"Plan",4,"Anticipation","Emotion"
"493",6,"Tax",4,"Negative","Sentiment"
"494",6,"Community",4,"Positive","Sentiment"
"495",6,"Tax",4,"Sadness","Emotion"
"496",9,"Community",4,"Positive","Sentiment"
"497",9,"Include",4,"Positive","Sentiment"
"498",9,"Strategic",4,"Positive","Sentiment"
"499",10,"Community",4,"Positive","Sentiment"
"500",10,"Focus",4,"Positive","Sentiment"
"501",10,"Committee",4,"Trust","Emotion"
"502",11,"Mayor",4,"Positive","Sentiment"
"503",13,"Debt",4,"Negative","Sentiment"
"504",13,"Debt",4,"Sadness","Emotion"
"505",14,"Tax",4,"Negative","Sentiment"
"506",14,"Tax",4,"Sadness","Emotion"
"507",16,"Policy",4,"Trust","Emotion"
"508",17,"General",4,"Positive","Sentiment"
"509",17,"General",4,"Trust","Emotion"
"510",19,"Fully",4,"Positive","Sentiment"
"511",19,"General",4,"Positive","Sentiment"
"512",19,"Fully",4,"Trust","Emotion"
"513",19,"General",4,"Trust","Emotion"
"514",20,"Public",4,"Anticipation","Emotion"
"515",20,"Public",4,"Positive","Sentiment"
"516",25,"Strategic",4,"Positive","Sentiment"
"517",26,"Fee",4,"Anger","Emotion"
"518",26,"Fee",4,"Negative","Sentiment"
"519",27,"Public",4,"Anticipation","Emotion"
"520",27,"Public",4,"Positive","Sentiment"
"521",28,"General",4,"Positive","Sentiment"
"522",28,"General",4,"Trust","Emotion"
"523",31,"Increase",4,"Positive","Sentiment"
"524",31,"Strategic",4,"Positive","Sentiment"
"525",32,"Neighborhood",4,"Anticipation","Emotion"
"526",33,"Strategic",4,"Positive","Sentiment"
"527",33,"Crew",4,"Trust","Emotion"
"528",36,"Airport",4,"Anticipation","Emotion"
"529",36,"Supporting",4,"Positive","Sentiment"
"530",36,"Supporting",4,"Trust","Emotion"
"531",37,"Increase",4,"Positive","Sentiment"
"532",37,"Fixed",4,"Trust","Emotion"
"533",39,"Budget",4,"Trust","Emotion"
"534",40,"Increase",4,"Positive","Sentiment"
"535",43,"Airport",4,"Anticipation","Emotion"
"536",45,"Center",4,"Positive","Sentiment"
"537",45,"Center",4,"Trust","Emotion"
"538",45,"Team",4,"Trust","Emotion"
"539",46,"School",4,"Trust","Emotion"
"540",47,"General",4,"Positive","Sentiment"
"541",47,"March",4,"Positive","Sentiment"
"542",47,"General",4,"Trust","Emotion"
"543",49,"Planning",4,"Anticipation","Emotion"
"544",49,"Vision",4,"Anticipation","Emotion"
"545",49,"Planning",4,"Positive","Sentiment"
"546",49,"Vision",4,"Positive","Sentiment"
"547",49,"Budget",4,"Trust","Emotion"
"548",49,"Planning",4,"Trust","Emotion"
"549",51,"Improve",4,"Anticipation","Emotion"
"550",51,"Improve",4,"Joy","Emotion"
"551",51,"Growth",4,"Positive","Sentiment"
"552",51,"Improve",4,"Positive","Sentiment"
"553",51,"Improve",4,"Trust","Emotion"
"554",54,"Strategic",4,"Positive","Sentiment"
"555",55,"Waste",4,"Disgust","Emotion"
"556",55,"Waste",4,"Negative","Sentiment"
"557",55,"Community",4,"Positive","Sentiment"
"558",56,"Growth",4,"Positive","Sentiment"
"559",56,"Provide",4,"Positive","Sentiment"
"560",56,"Strategic",4,"Positive","Sentiment"
"561",56,"Provide",4,"Trust","Emotion"
"562",57,"Youth",4,"Anger","Emotion"
"563",57,"Youth",4,"Anticipation","Emotion"
"564",57,"Youth",4,"Fear","Emotion"
"565",57,"Youth",4,"Joy","Emotion"
"566",57,"Youth",4,"Positive","Sentiment"
"567",57,"Youth",4,"Surprise","Emotion"
"568",59,"Budget",4,"Trust","Emotion"
"569",68,"Budget",4,"Trust","Emotion"
"570",68,"Maintenance",4,"Trust","Emotion"
"571",71,"Actual",4,"Positive","Sentiment"
"572",73,"Budget",4,"Trust","Emotion"
"573",77,"Planning",4,"Anticipation","Emotion"
"574",77,"Planning",4,"Positive","Sentiment"
"575",77,"Planning",4,"Trust","Emotion"
"576",78,"General",4,"Positive","Sentiment"
"577",78,"General",4,"Trust","Emotion"
"578",81,"Strategic",4,"Positive","Sentiment"
"579",81,"Commission",4,"Trust","Emotion"
"580",81,"Committee",4,"Trust","Emotion"
"581",82,"Develop",4,"Anticipation","Emotion"
"582",82,"Regulatory",4,"Fear","Emotion"
"583",82,"Regulatory",4,"Negative","Sentiment"
"584",82,"Develop",4,"Positive","Sentiment"
"585",83,"Risk",4,"Anticipation","Emotion"
"586",83,"Risk",4,"Fear","Emotion"
"587",83,"Risk",4,"Negative","Sentiment"
"588",83,"Budget",4,"Trust","Emotion"
"589",83,"System",4,"Trust","Emotion"
"590",86,"Community",4,"Positive","Sentiment"
"591",86,"Customer",4,"Positive","Sentiment"
