"","page_number","word","sent_count","sentiment","category"
"1",383,"Budget",28,"Trust","Emotion"
"2",114,"County",26,"Trust","Emotion"
"3",10,"Budget",24,"Trust","Emotion"
"4",286,"Recreation",23,"Anticipation","Emotion"
"5",286,"Recreation",23,"Joy","Emotion"
"6",286,"Recreation",23,"Positive","Sentiment"
"7",286,"Center",21,"Positive","Sentiment"
"8",286,"Center",21,"Trust","Emotion"
"9",108,"Tax",20,"Negative","Sentiment"
"10",108,"Tax",20,"Sadness","Emotion"
"11",304,"Waste",20,"Disgust","Emotion"
"12",304,"Waste",20,"Negative","Sentiment"
"13",40,"Budget",19,"Trust","Emotion"
"14",55,"Bonds",19,"Negative","Sentiment"
"15",119,"Sewer",19,"Disgust","Emotion"
"16",41,"Budget",17,"Trust","Emotion"
"17",70,"Waste",17,"Disgust","Emotion"
"18",70,"Waste",17,"Negative","Sentiment"
"19",258,"Fire",17,"Fear","Emotion"
"20",57,"Debt",16,"Negative","Sentiment"
"21",57,"Debt",16,"Sadness","Emotion"
"22",255,"Fire",16,"Fear","Emotion"
"23",9,"Grant",15,"Anticipation","Emotion"
"24",9,"Grant",15,"Joy","Emotion"
"25",9,"Grant",15,"Positive","Sentiment"
"26",9,"Grant",15,"Trust","Emotion"
"27",71,"Management",15,"Positive","Sentiment"
"28",71,"Management",15,"Trust","Emotion"
"29",231,"Community",15,"Positive","Sentiment"
"30",9,"Ordinance",14,"Trust","Emotion"
"31",11,"Budget",14,"Trust","Emotion"
"32",15,"Increase",14,"Positive","Sentiment"
"33",98,"Tax",14,"Negative","Sentiment"
"34",98,"Tax",14,"Sadness","Emotion"
"35",303,"Waste",14,"Disgust","Emotion"
"36",303,"Waste",14,"Negative","Sentiment"
"37",13,"Budget",13,"Trust","Emotion"
"38",97,"Tax",13,"Negative","Sentiment"
"39",97,"Tax",13,"Sadness","Emotion"
"40",204,"Center",13,"Positive","Sentiment"
"41",204,"Center",13,"Trust","Emotion"
"42",206,"County",13,"Trust","Emotion"
"43",246,"Emergency",13,"Fear","Emotion"
"44",246,"Emergency",13,"Negative","Sentiment"
"45",246,"Emergency",13,"Sadness","Emotion"
"46",246,"Emergency",13,"Surprise","Emotion"
"47",251,"Emergency",13,"Fear","Emotion"
"48",251,"Emergency",13,"Negative","Sentiment"
"49",251,"Emergency",13,"Sadness","Emotion"
"50",251,"Emergency",13,"Surprise","Emotion"
"51",254,"Fire",13,"Fear","Emotion"
"52",257,"Fire",13,"Fear","Emotion"
"53",270,"Fleet",13,"Positive","Sentiment"
"54",284,"Management",13,"Positive","Sentiment"
"55",284,"Management",13,"Trust","Emotion"
"56",400,"University",13,"Anticipation","Emotion"
"57",400,"University",13,"Positive","Sentiment"
"58",56,"Debt",12,"Negative","Sentiment"
"59",56,"Debt",12,"Sadness","Emotion"
"60",61,"Savings",12,"Positive","Sentiment"
"61",70,"Solid",12,"Positive","Sentiment"
"62",99,"Balance",12,"Positive","Sentiment"
"63",206,"Planning",12,"Anticipation","Emotion"
"64",206,"Planning",12,"Positive","Sentiment"
"65",206,"Planning",12,"Trust","Emotion"
"66",309,"Waste",12,"Disgust","Emotion"
"67",309,"Waste",12,"Negative","Sentiment"
"68",327,"Continue",12,"Anticipation","Emotion"
"69",327,"Continue",12,"Positive","Sentiment"
"70",327,"Continue",12,"Trust","Emotion"
"71",14,"Tax",11,"Negative","Sentiment"
"72",14,"Tax",11,"Sadness","Emotion"
"73",27,"Strategic",11,"Positive","Sentiment"
"74",51,"Bonds",11,"Negative","Sentiment"
"75",65,"Budget",11,"Trust","Emotion"
"76",70,"Public",11,"Anticipation","Emotion"
"77",70,"Public",11,"Positive","Sentiment"
"78",112,"Fire",11,"Fear","Emotion"
"79",116,"Debt",11,"Negative","Sentiment"
"80",116,"Debt",11,"Sadness","Emotion"
"81",271,"Fleet",11,"Positive","Sentiment"
"82",402,"Duke",11,"Positive","Sentiment"
"83",403,"Duke",11,"Positive","Sentiment"
"84",27,"Plan",10,"Anticipation","Emotion"
"85",50,"Debt",10,"Negative","Sentiment"
"86",50,"Debt",10,"Sadness","Emotion"
"87",66,"Resources",10,"Joy","Emotion"
"88",66,"Resources",10,"Positive","Sentiment"
"89",66,"Resources",10,"Trust","Emotion"
"90",68,"Neighborhood",10,"Anticipation","Emotion"
"91",96,"General",10,"Positive","Sentiment"
"92",96,"General",10,"Trust","Emotion"
"93",109,"Tax",10,"Negative","Sentiment"
"94",109,"Tax",10,"Sadness","Emotion"
"95",121,"Sewer",10,"Disgust","Emotion"
"96",187,"Team",10,"Trust","Emotion"
"97",193,"Management",10,"Positive","Sentiment"
"98",193,"Management",10,"Trust","Emotion"
"99",254,"Medical",10,"Anticipation","Emotion"
"100",254,"Medical",10,"Fear","Emotion"
"101",254,"Medical",10,"Positive","Sentiment"
"102",254,"Medical",10,"Trust","Emotion"
"103",260,"Responsible",10,"Positive","Sentiment"
"104",260,"Responsible",10,"Trust","Emotion"
"105",261,"Responsible",10,"Positive","Sentiment"
"106",261,"Responsible",10,"Trust","Emotion"
"107",271,"Maintenance",10,"Trust","Emotion"
"108",289,"Recreation",10,"Anticipation","Emotion"
"109",289,"Recreation",10,"Joy","Emotion"
"110",289,"Recreation",10,"Positive","Sentiment"
"111",329,"Bonds",10,"Negative","Sentiment"
"112",329,"Debt",10,"Negative","Sentiment"
"113",329,"Debt",10,"Sadness","Emotion"
"114",334,"Improvement",10,"Joy","Emotion"
"115",334,"Improvement",10,"Positive","Sentiment"
"116",334,"Improvement",10,"Trust","Emotion"
