"","page_number","word","sent_count","sentiment","category"
"1026",163,"Maintenance",3,"Trust","Emotion"
"1027",165,"Terminal",3,"Fear","Emotion"
"1028",165,"Terminal",3,"Negative","Sentiment"
"1029",165,"General",3,"Positive","Sentiment"
"1030",165,"Terminal",3,"Sadness","Emotion"
"1031",165,"General",3,"Trust","Emotion"
"1032",168,"Force",3,"Anger","Emotion"
"1033",168,"Plan",3,"Anticipation","Emotion"
"1034",168,"Force",3,"Fear","Emotion"
"1035",168,"Force",3,"Negative","Sentiment"
"1036",169,"Maintenance",3,"Trust","Emotion"
"1037",170,"Plan",3,"Anticipation","Emotion"
"1038",170,"Maintenance",3,"Trust","Emotion"
"1039",172,"Council",3,"Anticipation","Emotion"
"1040",172,"Council",3,"Positive","Sentiment"
"1041",172,"Council",3,"Trust","Emotion"
"1042",173,"Police",3,"Fear","Emotion"
"1043",173,"Police",3,"Positive","Sentiment"
"1044",173,"Police",3,"Trust","Emotion"
"1045",176,"Regulatory",3,"Fear","Emotion"
"1046",176,"Regulatory",3,"Negative","Sentiment"
"1047",177,"Administrative",3,"Trust","Emotion"
"1048",178,"Planning",3,"Anticipation","Emotion"
"1049",178,"Preliminary",3,"Anticipation","Emotion"
"1050",178,"Planning",3,"Positive","Sentiment"
"1051",178,"Planning",3,"Trust","Emotion"
"1052",179,"Fire",3,"Fear","Emotion"
"1053",181,"Alarm",3,"Fear","Emotion"
"1054",181,"Alarm",3,"Negative","Sentiment"
"1055",181,"Alarm",3,"Surprise","Emotion"
"1056",182,"Change",3,"Fear","Emotion"
"1057",185,"Gross",3,"Disgust","Emotion"
"1058",185,"Gross",3,"Negative","Sentiment"
"1059",186,"Burial",3,"Anger","Emotion"
"1060",186,"Child",3,"Anticipation","Emotion"
"1061",186,"Infant",3,"Anticipation","Emotion"
"1062",186,"Burial",3,"Fear","Emotion"
"1063",186,"Grave",3,"Fear","Emotion"
"1064",186,"Infant",3,"Fear","Emotion"
"1065",186,"Child",3,"Joy","Emotion"
"1066",186,"Infant",3,"Joy","Emotion"
"1067",186,"Burial",3,"Negative","Sentiment"
"1068",186,"Grave",3,"Negative","Sentiment"
"1069",186,"Child",3,"Positive","Sentiment"
"1070",186,"Infant",3,"Positive","Sentiment"
"1071",186,"Burial",3,"Sadness","Emotion"
"1072",186,"Grave",3,"Sadness","Emotion"
"1073",186,"Infant",3,"Surprise","Emotion"
