"","page_number","word"
"1",1,"the"
"2",1,"city"
"3",1,"of"
"4",1,"durham"
"5",1,"b"
"6",1,"u"
"7",1,"d"
"8",1,"g"
"9",1,"e"
"10",1,"t"
"11",1,"f"
"12",1,"i"
"13",1,"s"
"14",1,"c"
"15",1,"a"
"16",1,"l"
"17",1,"ye"
"18",1,"a"
"19",1,"r"
"20",1,"building"
"21",1,"thriving"
"22",1,"livable"
"23",1,"neighborhoods"
"24",2,"the"
"25",2,"american"
"26",2,"tobacco"
"27",2,"bridge"
"28",2,"the"
"29",2,"recentlycompleted"
"30",2,"american"
"31",2,"tobacco"
"32",2,"trail"
"33",2,"att"
"34",2,"bridge"
"35",2,"connects"
"36",2,"existing"
"37",2,"sections"
"38",2,"of"
"39",2,"the"
"40",2,"att"
"41",2,"and"
"42",2,"fills"
"43",2,"the"
"44",2,"gap"
"45",2,"in"
"46",2,"a"
"47",2,"longer"
"48",2,"system"
"49",2,"the"
"50",2,"footlong"
"51",2,"bridge"
"52",2,"crosses"
"53",2,"i"
"54",2,"between"
"55",2,"fayetteville"
"56",2,"street"
"57",2,"and"
"58",2,"hope"
"59",2,"valley"
"60",2,"road"
"61",2,"and"
"62",2,"is"
"63",2,"adjacent"
"64",2,"to"
"65",2,"the"
"66",2,"streets"
"67",2,"at"
"68",2,"southpoint"
"69",2,"mall"
"70",2,"the"
"71",2,"bridge"
"72",2,"allows"
"73",2,"walkers"
"74",2,"runners"
"75",2,"and"
"76",2,"bicyclists"
"77",2,"to"
"78",2,"enjoy"
"79",2,"miles"
"80",2,"of"
"81",2,"uninterrupted"
"82",2,"trail"
"83",2,"from"
"84",2,"downtown"
"85",2,"durham"
"86",2,"into"
"87",2,"chatham"
"88",2,"and"
"89",2,"wake"
"90",2,"counties"
"91",2,"this"
"92",2,"trail"
"93",2,"segment"
"94",2,"and"
"95",2,"bridge"
"96",2,"forms"
"97",2,"a"
"98",2,"link"
"99",2,"in"
"100",2,"the"
"101",2,"east"
"102",2,"coast"
"103",2,"greenway"
"104",2,"which"
"105",2,"runs"
"106",2,"from"
"107",2,"florida"
"108",2,"to"
"109",2,"maine"
"110",2,"construction"
"111",2,"on"
"112",2,"the"
"113",2,"million"
"114",2,"project"
"115",2,"began"
"116",2,"in"
"117",2,"and"
"118",2,"was"
"119",2,"completed"
"120",2,"in"
"121",2,"funding"
"122",2,"for"
"123",2,"the"
"124",2,"project"
"125",2,"came"
"126",2,"from"
"127",2,"several"
"128",2,"sources"
"129",2,"including"
"130",2,"the"
"131",2,"north"
"132",2,"carolina"
"133",2,"department"
"134",2,"of"
"135",2,"transportation"
"136",2,"developer"
"137",2,"impact"
"138",2,"fees"
"139",2,"and"
"140",2,"voter"
"141",2,"approved"
"142",2,"debt"
"143",3,"city"
"144",3,"of"
"145",3,"durham"
"146",3,"north"
"147",3,"carolina"
"148",3,"budget"
"149",3,"fiscal"
"150",3,"year"
"151",3,"durham"
"152",3,"where"
"153",3,"great"
"154",3,"things"
"155",3,"happen"
"156",4,"city"
"157",4,"vision"
"158",4,"statement"
"159",4,"durham"
"160",4,"is"
"161",4,"the"
"162",4,"leading"
"163",4,"city"
"164",4,"in"
"165",4,"providing"
"166",4,"an"
"167",4,"excellent"
"168",4,"and"
"169",4,"sustainable"
"170",4,"quality"
"171",4,"of"
"172",4,"life"
"173",4,"city"
"174",4,"mission"
"175",4,"statement"
"176",4,"to"
"177",4,"provide"
"178",4,"quality"
"179",4,"services"
"180",4,"to"
"181",4,"make"
"182",4,"durham"
"183",4,"a"
"184",4,"great"
"185",4,"place"
"186",4,"to"
"187",4,"live"
"188",4,"work"
"189",4,"and"
"190",4,"play"
"191",4,"council"
"192",4,"goals"
"193",4,"strong"
"194",4,"and"
"195",4,"diverse"
"196",4,"economy"
"197",4,"safe"
"198",4,"and"
"199",4,"secure"
"200",4,"community"
"201",4,"thriving"
"202",4,"livable"
"203",4,"neighborhoods"
"204",4,"well"
"205",4,"managed"
"206",4,"city"
"207",4,"stewardship"
"208",4,"of"
"209",4,"citys"
"210",4,"physical"
"211",4,"assets"
"212",4,"about"
"213",4,"the"
"214",4,"cover"
"215",4,"the"
"216",4,"southside"
"217",4,"project"
"218",4,"is"
"219",4,"a"
"220",4,"neighborhood"
"221",4,"revitalization"
"222",4,"project"
"223",4,"the"
"224",4,"project"
"225",4,"area"
"226",4,"consists"
"227",4,"of"
"228",4,"approximately"
"229",4,"acres"
"230",4,"located"
"231",4,"on"
"232",4,"the"
"233",4,"southern"
"234",4,"edge"
"235",4,"of"
"236",4,"downtown"
"237",4,"durham"
"238",4,"and"
"239",4,"just"
"240",4,"north"
"241",4,"of"
"242",4,"north"
"243",4,"carolina"
"244",4,"central"
"245",4,"university"
"246",4,"nccu"
"247",4,"the"
"248",4,"first"
"249",4,"phase"
"250",4,"of"
"251",4,"the"
"252",4,"southside"
"253",4,"revitalization"
"254",4,"project"
"255",4,"is"
"256",4,"located"
"257",4,"on"
"258",4,"the"
"259",4,"southeast"
"260",4,"corner"
"261",4,"of"
"262",4,"lakewood"
"263",4,"avenue"
"264",4,"and"
"265",4,"roxboro"
"266",4,"street"
"267",4,"the"
"268",4,"unit"
"269",4,"multifamily"
"270",4,"rental"
"271",4,"project"
"272",4,"will"
"273",4,"consist"
"274",4,"of"
"275",4,"buildings"
"276",4,"to"
"277",4,"include"
"278",4,"affordable"
"279",4,"rental"
"280",4,"units"
"281",4,"as"
"282",4,"follows"
"283",4,"single"
"284",4,"bedroom"
"285",4,"units"
"286",4,"twobedroom"
"287",4,"units"
"288",4,"and"
"289",4,"threebedroom"
"290",4,"units"
"291",4,"in"
"292",4,"addition"
"293",4,"there"
"294",4,"will"
"295",4,"be"
"296",4,"market"
"297",4,"rate"
"298",4,"units"
"299",4,"and"
"300",4,"commercial"
"301",4,"livework"
"302",4,"units"
"303",4,"amenities"
"304",4,"include"
"305",4,"a"
"306",4,"computer"
"307",4,"room"
"308",4,"exercise"
"309",4,"room"
"310",4,"community"
"311",4,"supportive"
"312",4,"services"
"313",4,"a"
"314",4,"community"
"315",4,"room"
"316",4,"picnic"
"317",4,"areas"
"318",4,"and"
"319",4,"an"
"320",4,"outdoor"
"321",4,"swimming"
"322",4,"pool"
"323",4,"the"
"324",4,"anticipated"
"325",4,"completion"
"326",4,"date"
"327",4,"for"
"328",4,"the"
"329",4,"project"
"330",4,"is"
"331",4,"fall"
"332",4,"of"
"333",5,"mayor"
"334",5,"william"
