"","page_number","word"
"1",1,"adopted"
"2",1,"fy"
"3",1,"fy"
"4",1,"strategic"
"5",1,"operating"
"6",1,"plan"
"7",1,"and"
"8",1,"fy"
"9",1,"capital"
"10",1,"investment"
"11",1,"plan"
"12",2,"this"
"13",2,"page"
"14",2,"intentionally"
"15",2,"left"
"16",2,"blank"
"17",3,"fy"
"18",3,"fy"
"19",3,"strategic"
"20",3,"operating"
"21",3,"plan"
"22",3,"and"
"23",3,"fy"
"24",3,"capital"
"25",3,"investment"
"26",3,"plan"
"27",3,"mayor"
"28",3,"anthony"
"29",3,"foxx"
"30",3,"mayor"
"31",3,"pro"
"32",3,"tem"
"33",3,"patrick"
"34",3,"cannon"
"35",3,"city"
"36",3,"council"
"37",3,"john"
"38",3,"autry"
"39",3,"michael"
"40",3,"d"
"41",3,"barnes"
"42",3,"warren"
"43",3,"cooksey"
"44",3,"andy"
"45",3,"dulin"
"46",3,"claire"
"47",3,"fallon"
"48",3,"david"
"49",3,"l"
"50",3,"howard"
"51",3,"patsy"
"52",3,"kinsey"
"53",3,"lawana"
"54",3,"mayfield"
"55",3,"james"
"56",3,"mitchell"
"57",3,"jr"
"58",3,"beth"
"59",3,"pickering"
"60",4,"this"
"61",4,"page"
"62",4,"intentionally"
"63",4,"left"
"64",4,"blank"
"65",5,"table"
"66",5,"of"
"67",5,"contents"
"68",5,"readers"
"69",5,"guide"
"70",5,"i"
"71",5,"budget"
"72",5,"process"
"73",5,"iii"
"74",5,"executive"
"75",5,"summary"
"76",5,"managers"
"77",5,"transmittal"
"78",5,"letter"
"79",5,"adopted"
"80",5,"budget"
"81",5,"fy"
"82",5,"capital"
"83",5,"investment"
"84",5,"plan"
"85",5,"resolution"
"86",5,"organizational"
"87",5,"chart"
"88",5,"introduction"
"89",5,"council"
"90",5,"focus"
"91",5,"areas"
"92",5,"general"
"93",5,"fund"
"94",5,"overview"
"95",5,"general"
"96",5,"fund"
"97",5,"budget"
"98",5,"decreases"
"99",5,"and"
"100",5,"increases"
"101",5,"financial"
"102",5,"partners"
"103",5,"employee"
"104",5,"compensation"
"105",5,"general"
"106",5,"fund"
"107",5,"revenues"
"108",5,"nongeneral"
"109",5,"fund"
"110",5,"summary"
"111",5,"enterprise"
"112",5,"funds"
"113",5,"other"
"114",5,"operating"
"115",5,"funds"
"116",5,"capital"
"117",5,"investment"
"118",5,"plan"
"119",5,"summary"
"120",5,"summary"
"121",5,"of"
"122",5,"expenditures"
"123",5,"summary"
"124",5,"of"
"125",5,"position"
"126",5,"allocations"
"127",5,"city"
"128",5,"profile"
"129",5,"corporate"
"130",5,"strategy"
"131",5,"and"
"132",5,"priorities"
"133",5,"city"
"134",5,"strategy"
"135",5,"corporate"
"136",5,"objectives"
"137",5,"community"
"138",5,"safety"
"139",5,"focus"
"140",5,"area"
"141",5,"plan"
"142",5,"housing"
"143",5,"and"
"144",5,"neighborhood"
"145",5,"development"
"146",5,"focus"
"147",5,"area"
"148",5,"plan"
"149",5,"environment"
"150",5,"focus"
"151",5,"area"
"152",5,"plan"
"153",5,"transportation"
"154",5,"focus"
"155",5,"area"
"156",5,"plan"
"157",5,"economic"
"158",5,"development"
"159",5,"focus"
"160",5,"area"
"161",5,"plan"
"162",5,"operating"
"163",5,"budgets"
"164",5,"general"
"165",5,"fund"
"166",5,"operations"
"167",5,"police"
"168",5,"fire"
"169",5,"solid"
"170",5,"waste"
"171",5,"services"
"172",5,"transportation"
"173",5,"neighborhood"
"174",5,"business"
"175",5,"services"
"176",5,"engineering"
"177",5,"property"
"178",5,"management"
"179",5,"charlottemecklenburg"
"180",5,"planning"
"181",5,"enterprise"
"182",5,"operations"
"183",5,"aviation"
"184",5,"charlotte"
"185",5,"area"
"186",5,"transit"
"187",5,"system"
"188",5,"charlottemecklenburg"
"189",5,"utility"
"190",5,"department"
"191",5,"support"
"192",5,"departments"
"193",5,"mayor"
"194",5,"and"
"195",5,"city"
"196",5,"council"
"197",5,"city"
"198",5,"attorney"
"199",5,"city"
"200",5,"clerk"
"201",5,"city"
"202",5,"manager"
"203",5,"budget"
"204",5,"evaluation"
"205",5,"shared"
"206",5,"services"
"207",5,"finance"
"208",5,"human"
"209",5,"resources"
"210",5,"nondepartmental"
"211",5,"accounts"
"212",5,"general"
"213",5,"fund"
"214",5,"financial"
"215",5,"partners"
"216",6,"table"
"217",6,"of"
"218",6,"contents"
"219",6,"operating"
"220",6,"budgets"
"221",6,"continued"
"222",6,"housing"
"223",6,"related"
"224",6,"after"
"225",6,"school"
"226",6,"enrichment"
"227",6,"crisis"
"228",6,"assistance"
"229",6,"and"
"230",6,"community"
"231",6,"development"
"232",6,"partners"
"233",6,"municipal"
"234",6,"service"
"235",6,"districts"
"236",6,"synthetic"
"237",6,"tax"
"238",6,"increment"
"239",6,"grants"
"240",6,"summary"
"241",6,"statistics"
"242",6,"and"
"243",6,"schedules"
"244",6,"citywide"
"245",6,"summary"
"246",6,"of"
"247",6,"tax"
"248",6,"levies"
"249",6,"summary"
"250",6,"of"
"251",6,"position"
"252",6,"allocations"
"253",6,"summary"
"254",6,"of"
"255",6,"expenditures"
"256",6,"general"
"257",6,"fund"
"258",6,"summary"
"259",6,"of"
"260",6,"expenditures"
"261",6,"summary"
"262",6,"of"
"263",6,"revenues"
"264",6,"aviation"
"265",6,"summary"
"266",6,"of"
"267",6,"revenues"
"268",6,"and"
"269",6,"expenditures"
"270",6,"water"
"271",6,"and"
"272",6,"sewer"
"273",6,"fund"
"274",6,"summary"
"275",6,"of"
