"","page_number","word"
"1",1,"fy"
"2",1,"strategic"
"3",1,"operating"
"4",1,"plan"
"5",1,"and"
"6",1,"fyfy"
"7",1,"community"
"8",1,"investment"
"9",1,"plan"
"10",2,"this"
"11",2,"page"
"12",2,"intentionally"
"13",2,"left"
"14",2,"blank"
"15",3,"fy"
"16",3,"strategic"
"17",3,"operating"
"18",3,"plan"
"19",3,"and"
"20",3,"fy"
"21",3,"fy"
"22",3,"capital"
"23",3,"investment"
"24",3,"plan"
"25",3,"mayor"
"26",3,"dan"
"27",3,"clodfelter"
"28",3,"mayor"
"29",3,"pro"
"30",3,"tem"
"31",3,"michael"
"32",3,"d"
"33",3,"barnes"
"34",3,"city"
"35",3,"council"
"36",3,"al"
"37",3,"austin"
"38",3,"john"
"39",3,"autry"
"40",3,"ed"
"41",3,"driggs"
"42",3,"claire"
"43",3,"fallon"
"44",3,"david"
"45",3,"l"
"46",3,"howard"
"47",3,"patsy"
"48",3,"kinsey"
"49",3,"vi"
"50",3,"lyles"
"51",3,"lawana"
"52",3,"mayfield"
"53",3,"greg"
"54",3,"phipps"
"55",3,"kenny"
"56",3,"smith"
"57",4,"this"
"58",4,"page"
"59",4,"intentionally"
"60",4,"left"
"61",4,"blank"
"62",5,"table"
"63",5,"of"
"64",5,"contents"
"65",5,"readers"
"66",5,"guide"
"67",5,"v"
"68",5,"budget"
"69",5,"process"
"70",5,"vi"
"71",5,"executive"
"72",5,"summary"
"73",5,"managers"
"74",5,"transmittal"
"75",5,"letter"
"76",5,"fyfy"
"77",5,"community"
"78",5,"investment"
"79",5,"plan"
"80",5,"resolution"
"81",5,"organizational"
"82",5,"chart"
"83",5,"executive"
"84",5,"summary"
"85",5,"city"
"86",5,"profile"
"87",5,"city"
"88",5,"strategy"
"89",5,"and"
"90",5,"operating"
"91",5,"budgets"
"92",5,"city"
"93",5,"strategy"
"94",5,"and"
"95",5,"operating"
"96",5,"budgets"
"97",5,"overview"
"98",5,"community"
"99",5,"safety"
"100",5,"focus"
"101",5,"area"
"102",5,"plan"
"103",5,"housing"
"104",5,"neighborhood"
"105",5,"development"
"106",5,"focus"
"107",5,"area"
"108",5,"plan"
"109",5,"environment"
"110",5,"focus"
"111",5,"area"
"112",5,"plan"
"113",5,"transportation"
"114",5,"planning"
"115",5,"focus"
"116",5,"area"
"117",5,"plan"
"118",5,"economic"
"119",5,"development"
"120",5,"global"
"121",5,"competitiveness"
"122",5,"focus"
"123",5,"area"
"124",5,"plan"
"125",5,"department"
"126",5,"operating"
"127",5,"budgets"
"128",5,"readers"
"129",5,"guide"
"130",5,"for"
"131",5,"department"
"132",5,"budget"
"133",5,"pages"
"134",5,"general"
"135",5,"fund"
"136",5,"service"
"137",5,"departments"
"138",5,"overview"
"139",5,"police"
"140",5,"fire"
"141",5,"solid"
"142",5,"waste"
"143",5,"services"
"144",5,"transportation"
"145",5,"neighborhood"
"146",5,"business"
"147",5,"services"
"148",5,"engineering"
"149",5,"property"
"150",5,"management"
"151",5,"planning"
"152",5,"enterprise"
"153",5,"fund"
"154",5,"department"
"155",5,"overview"
"156",5,"aviation"
"157",5,"charlotte"
"158",5,"area"
"159",5,"transit"
"160",5,"system"
"161",5,"charlottemecklenburg"
"162",5,"utility"
"163",5,"department"
"164",5,"storm"
"165",5,"water"
"166",5,"services"
"167",5,"risk"
"168",5,"management"
"169",5,"governance"
"170",5,"departments"
"171",5,"overview"
"172",5,"mayor"
"173",5,"city"
"174",5,"council"
"175",5,"city"
"176",5,"attorney"
"177",5,"city"
"178",5,"clerk"
"179",5,"city"
"180",5,"manager"
"181",5,"general"
"182",5,"fund"
"183",5,"support"
"184",5,"departments"
"185",5,"overview"
"186",5,"budget"
"187",5,"evaluation"
"188",5,"shared"
"189",5,"services"
"190",5,"innovation"
"191",5,"technology"
"192",5,"finance"
"193",5,"human"
"194",5,"resources"
"195",5,"other"
"196",5,"operating"
"197",5,"budgets"
"198",5,"overview"
"199",5,"nondepartmental"
"200",5,"accounts"
"201",5,"general"
"202",5,"fund"
"203",5,"financial"
"204",5,"partners"
"205",5,"housing"
"206",5,"and"
"207",5,"community"
"208",5,"development"
"209",5,"crisis"
"210",5,"assistance"
"211",5,"and"
"212",5,"outofschool"
"213",5,"time"
"214",5,"partners"
"215",5,"summary"
"216",5,"statistics"
"217",5,"and"
"218",5,"schedules"
"219",5,"fund"
"220",5,"descriptions"
"221",5,"major"
"222",5,"governmental"
"223",5,"funds"
"224",5,"fund"
"225",5,"descriptions"
"226",5,"nonmajor"
"227",5,"governmental"
"228",5,"funds"
"229",5,"listing"
"230",5,"of"
"231",5,"schedules"
"232",5,"citywide"
"233",5,"summary"
"234",5,"of"
"235",5,"tax"
"236",5,"levies"
"237",5,"summary"
"238",5,"of"
"239",5,"position"
"240",5,"allocations"
"241",5,"by"
"242",5,"fund"
"243",5,"includes"
"244",5,"temporary"
"245",5,"positions"
"246",5,"summary"
"247",5,"of"
"248",5,"position"
"249",5,"allocations"
"250",5,"by"
"251",5,"fund"
"252",5,"summary"
"253",5,"of"
"254",5,"expenditures"
"255",5,"i"
"256",6,"table"
"257",6,"of"
"258",6,"contents"
"259",6,"summary"
"260",6,"statistics"
"261",6,"and"
"262",6,"schedules"
"263",6,"continued"
"264",6,"general"
"265",6,"fund"
"266",6,"summary"
"267",6,"of"
"268",6,"expenditures"
"269",6,"gross"
"270",6,"expenditures"
"271",6,"summary"
"272",6,"of"
"273",6,"revenues"
"274",6,"summary"
"275",6,"of"
"276",6,"fund"
"277",6,"balances"
"278",6,"aviation"
"279",6,"summary"
"280",6,"of"
"281",6,"revenues"
"282",6,"and"
"283",6,"expenditures"
"284",6,"aviation"
"285",6,"debt"
"286",6,"service"
"287",6,"fundsconsolidated"
"288",6,"charlottemecklenburg"
"289",6,"utility"
"290",6,"department"
"291",6,"water"
"292",6,"and"
"293",6,"sewer"
"294",6,"operating"
"295",6,"fund"
"296",6,"consolidated"
"297",6,"water"
"298",6,"and"
"299",6,"sewer"
"300",6,"debt"
"301",6,"service"
"302",6,"funds"
"303",6,"charlotte"
"304",6,"area"
"305",6,"transit"
"306",6,"system"
"307",6,"charlotte"
"308",6,"area"
"309",6,"transit"
"310",6,"system"
"311",6,"operating"
"312",6,"fund"
"313",6,"charlotte"
"314",6,"area"
"315",6,"transit"
"316",6,"system"
"317",6,"debt"
"318",6,"service"
"319",6,"fund"
"320",6,"storm"
"321",6,"water"
"322",6,"services"
"323",6,"storm"
"324",6,"water"
"325",6,"operating"
"326",6,"fund"
"327",6,"storm"
"328",6,"water"
"329",6,"debt"
"330",6,"service"
"331",6,"fund"
"332",6,"other"
"333",6,"funds"
"334",6,"municipal"
"335",6,"debt"
"336",6,"service"
"337",6,"fund"
"338",6,"convention"
"339",6,"center"
"340",6,"tax"
"341",6,"fund"
"342",6,"convention"
"343",6,"center"
"344",6,"debt"
"345",6,"service"
"346",6,"fund"
"347",6,"hall"
"348",6,"of"
"349",6,"fame"
"350",6,"tax"
"351",6,"fund"
"352",6,"hall"
"353",6,"of"
"354",6,"fame"
"355",6,"debt"
"356",6,"service"
"357",6,"fund"
"358",6,"tourism"
"359",6,"operating"
"360",6,"fund"
"361",6,"tourism"
"362",6,"debt"
"363",6,"service"
"364",6,"fund"
"365",6,"cultural"
"366",6,"facilities"
"367",6,"debt"
"368",6,"service"
"369",6,"fund"
"370",6,"powell"
"371",6,"bill"
"372",6,"fund"
"373",6,"public"
"374",6,"safety"
"375",6,"grants"
"376",6,"fund"
"377",6,"public"
"378",6,"safety"
"379",6,"services"
"380",6,"fund"
"381",6,"neighborhood"
"382",6,"business"
"383",6,"services"
"384",6,"consolidated"
"385",6,"grants"
"386",6,"fund"
"387",6,"risk"
"388",6,"management"
"389",6,"fund"
"390",6,"consolidated"
"391",6,"municipal"
"392",6,"service"
"393",6,"districts"
"394",6,"municipal"
"395",6,"service"
"396",6,"districts"
"397",6,"synthetic"
"398",6,"tax"
"399",6,"increment"
"400",6,"grants"
"401",6,"community"
"402",6,"investment"
"403",6,"plan"
"404",6,"introduction"
"405",6,"general"
"406",6,"community"
"407",6,"investment"
"408",6,"plan"
"409",6,"summary"
"410",6,"municipal"
"411",6,"debtfunded"
"412",6,"project"
"413",6,"summary"
"414",6,"municipal"
"415",6,"debtfunded"
"416",6,"project"
"417",6,"descriptions"
"418",6,"payasyougofunded"
"419",6,"project"
"420",6,"summary"
"421",6,"historical"
"422",6,"comparison"
"423",6,"to"
"424",6,"previous"
"425",6,"fiveyear"
"426",6,"program"
"427",6,"program"
"428",6,"expenditure"
"429",6,"summary"
"430",6,"comparison"
"431",6,"general"
"432",6,"community"
"433",6,"investment"
"434",6,"plan"
"435",6,"revenue"
"436",6,"and"
"437",6,"expenditure"
"438",6,"summary"
"439",6,"enterprise"
"440",6,"community"
"441",6,"investment"
"442",6,"plan"
"443",6,"summary"
"444",6,"enterprise"
"445",6,"community"
"446",6,"investment"
"447",6,"plan"
"448",6,"revenue"
"449",6,"and"
"450",6,"expenditure"
"451",6,"summary"
"452",6,"detailed"
"453",6,"program"
"454",6,"schedules"
"455",6,"housing"
"456",6,"and"
"457",6,"neighborhoods"
"458",6,"transportation"
