"","page_number","word"
"1",1,"fiscal"
"2",1,"year"
"3",1,"adopted"
"4",1,"budget"
"5",1,"july"
"6",1,"june"
"7",2,"city"
"8",2,"of"
"9",2,"durham"
"10",2,"north"
"11",2,"carolina"
"12",2,"budget"
"13",2,"fiscal"
"14",2,"year"
"15",2,"durham"
"16",2,"where"
"17",2,"great"
"18",2,"things"
"19",2,"happen"
"20",3,"city"
"21",3,"vision"
"22",3,"statement"
"23",3,"durham"
"24",3,"is"
"25",3,"the"
"26",3,"leading"
"27",3,"city"
"28",3,"in"
"29",3,"providing"
"30",3,"an"
"31",3,"excellent"
"32",3,"and"
"33",3,"sustainable"
"34",3,"quality"
"35",3,"of"
"36",3,"life"
"37",3,"city"
"38",3,"mission"
"39",3,"statement"
"40",3,"to"
"41",3,"provide"
"42",3,"quality"
"43",3,"services"
"44",3,"to"
"45",3,"make"
"46",3,"durham"
"47",3,"a"
"48",3,"great"
"49",3,"place"
"50",3,"to"
"51",3,"live"
"52",3,"work"
"53",3,"and"
"54",3,"play"
"55",3,"council"
"56",3,"goals"
"57",3,"shared"
"58",3,"economic"
"59",3,"prosperity"
"60",3,"creating"
"61",3,"a"
"62",3,"safer"
"63",3,"community"
"64",3,"together"
"65",3,"connected"
"66",3,"engaged"
"67",3,"and"
"68",3,"diverse"
"69",3,"communities"
"70",3,"innovative"
"71",3,"high"
"72",3,"performing"
"73",3,"organization"
"74",3,"sustainable"
"75",3,"natural"
"76",3,"and"
"77",3,"built"
"78",3,"environment"
"79",3,"about"
"80",3,"the"
"81",3,"cover"
"82",3,"the"
"83",3,"theme"
"84",3,"of"
"85",3,"this"
"86",3,"years"
"87",3,"budget"
"88",3,"presentation"
"89",3,"to"
"90",3,"the"
"91",3,"city"
"92",3,"council"
"93",3,"was"
"94",3,"refresh"
"95",3,"and"
"96",3,"the"
"97",3,"cover"
"98",3,"of"
"99",3,"the"
"100",3,"fiscal"
"101",3,"year"
"102",3,"budget"
"103",3,"book"
"104",3,"represents"
"105",3,"this"
"106",3,"theme"
"107",3,"and"
"108",3,"the"
"109",3,"citys"
"110",3,"continued"
"111",3,"growth"
"112",3,"durhams"
"113",3,"city"
"114",3,"council"
"115",3,"shown"
"116",3,"on"
"117",3,"the"
"118",3,"top"
"119",3,"half"
"120",3,"of"
"121",3,"the"
"122",3,"cover"
"123",3,"includes"
"124",3,"several"
"125",3,"new"
"126",3,"council"
"127",3,"members"
"128",3,"and"
"129",3,"a"
"130",3,"new"
"131",3,"mayor"
"132",3,"the"
"133",3,"new"
"134",3,"council"
"135",3,"provided"
"136",3,"a"
"137",3,"vital"
"138",3,"role"
"139",3,"in"
"140",3,"shaping"
"141",3,"the"
"142",3,"citys"
"143",3,"budget"
"144",3,"process"
"145",3,"and"
"146",3,"refreshed"
"147",3,"strategic"
"148",3,"plan"
"149",3,"which"
"150",3,"will"
"151",3,"guide"
"152",3,"the"
"153",3,"citys"
"154",3,"upcoming"
"155",3,"activities"
"156",3,"programs"
"157",3,"and"
"158",3,"services"
"159",3,"also"
"160",3,"represented"
"161",3,"on"
"162",3,"the"
"163",3,"cover"
"164",3,"is"
"165",3,"part"
"166",3,"of"
"167",3,"durhams"
"168",3,"skyline"
"169",3,"including"
"170",3,"the"
"171",3,"upcoming"
"172",3,"one"
"173",3,"city"
"174",3,"center"
"175",3,"building"
"176",3,"the"
"177",3,"citys"
"178",3,"growth"
"179",3,"downtown"
"180",3,"and"
"181",3,"beyond"
"182",3,"have"
"183",3,"expanded"
"184",3,"the"
"185",3,"citys"
"186",3,"tax"
"187",3,"base"
"188",3,"and"
"189",3,"created"
"190",3,"new"
"191",3,"opportunities"
"192",3,"for"
"193",3,"serving"
"194",3,"durham"
"195",3,"residents"
"196",4,"city"
"197",4,"council"
"198",4,"steve"
"199",4,"schewel"
"200",4,"mayor"
"201",4,"vernetta"
"202",4,"alston"
"203",4,"markanthony"
"204",4,"middleton"
"205",4,"jillian"
"206",4,"johnson"
"207",4,"mayor"
"208",4,"pro"
"209",4,"tempore"
"210",4,"javiera"
"211",4,"caballero"
"212",4,"charlie"
"213",4,"reece"
"214",4,"dedreana"
"215",4,"freeman"
"216",4,"city"
"217",4,"managers"
"218",4,"office"
"219",4,"thomas"
"220",4,"j"
"221",4,"bonfield"
"222",4,"city"
"223",4,"manager"
"224",4,"wanda"
"225",4,"page"
"226",4,"deputy"
"227",4,"city"
"228",4,"manager"
"229",4,"keith"
"230",4,"chadwell"
"231",4,"deputy"
"232",4,"city"
"233",4,"manager"
"234",4,"bo"
"235",4,"ferguson"
"236",4,"deputy"
"237",4,"city"
"238",4,"manager"
"239",4,"budget"
"240",4,"and"
"241",4,"management"
"242",4,"services"
"243",4,"staff"
"244",4,"bertha"
"245",4,"t"
"246",4,"johnson"
"247",4,"director"
"248",4,"budget"
"249",4,"and"
"250",4,"management"
"251",4,"services"
"252",4,"john"
"253",4,"allore"
"254",4,"assistant"
"255",4,"director"
"256",4,"budget"
"257",4,"and"
"258",4,"management"
"259",4,"services"
"260",4,"christina"
"261",4,"riordan"
"262",4,"corporate"
"263",4,"principal"
"264",4,"budget"
"265",4,"and"
"266",4,"management"
"267",4,"analyst"
"268",4,"christina"
"269",4,"tookes"
"270",4,"corporate"
"271",4,"senior"
"272",4,"budget"
"273",4,"and"
"274",4,"management"
"275",4,"analyst"
"276",4,"melinda"
"277",4,"squiresnelson"
"278",4,"corporate"
"279",4,"senior"
"280",4,"budget"
"281",4,"and"
"282",4,"management"
"283",4,"analyst"
"284",4,"ben"
"285",4,"kittelson"
"286",4,"corporate"
"287",4,"senior"
"288",4,"budget"
"289",4,"and"
"290",4,"management"
"291",4,"analyst"
"292",4,"pat"
"293",4,"madej"
"294",4,"corporate"
"295",4,"budget"
"296",4,"and"
"297",4,"management"
"298",4,"analyst"
"299",4,"josh"
"300",4,"edwards"
"301",4,"strategic"
"302",4,"initiatives"
"303",4,"manager"
"304",4,"shari"
"305",4,"metcalfe"
"306",4,"sr"
"307",4,"performance"
"308",4,"analyst"
"309",4,"caley"
"310",4,"patten"
"311",4,"management"
"312",4,"analyst"
"313",4,"cherine"
"314",4,"robinson"
"315",4,"senior"
"316",4,"executive"
"317",4,"assistant"
"318",4,"sharron"
"319",4,"rose"
"320",4,"administrative"
"321",4,"assistant"
"322",4,"durham"
"323",4,"where"
"324",4,"great"
"325",4,"things"
"326",4,"happen"
"327",5,"the"
"328",5,"government"
"329",5,"finance"
"330",5,"officers"
"331",5,"association"
"332",5,"of"
"333",5,"the"
"334",5,"united"
"335",5,"states"
"336",5,"and"
"337",5,"canada"
"338",5,"gfoa"
"339",5,"presented"
"340",5,"an"
"341",5,"award"
"342",5,"for"
"343",5,"distinguished"
"344",5,"presentation"
"345",5,"to"
"346",5,"the"
"347",5,"city"
"348",5,"of"
"349",5,"durham"
"350",5,"for"
"351",5,"its"
"352",5,"annual"
"353",5,"budget"
"354",5,"for"
"355",5,"the"
"356",5,"fiscal"
"357",5,"year"
"358",5,"beginning"
"359",5,"july"
"360",5,"this"
"361",5,"award"
"362",5,"is"
"363",5,"valid"
"364",5,"for"
"365",5,"a"
"366",5,"period"
"367",5,"of"
"368",5,"one"
"369",5,"year"
"370",5,"only"
"371",5,"in"
"372",5,"order"
"373",5,"to"
"374",5,"receive"
"375",5,"this"
"376",5,"award"
"377",5,"a"
"378",5,"governmental"
"379",5,"unit"
"380",5,"must"
"381",5,"publish"
"382",5,"a"
"383",5,"budget"
"384",5,"document"
"385",5,"that"
"386",5,"meets"
"387",5,"program"
"388",5,"criteria"
"389",5,"as"
"390",5,"a"
"391",5,"policy"
"392",5,"document"
"393",5,"as"
"394",5,"an"
"395",5,"operations"
"396",5,"guide"
"397",5,"as"
"398",5,"a"
"399",5,"financial"
"400",5,"plan"
"401",5,"and"
"402",5,"as"
"403",5,"a"
"404",5,"communications"
"405",5,"device"
"406",6,"schewel"
"407",6,"alston"
"408",6,"caballero"
"409",6,"freeman"
"410",6,"johnson"
"411",6,"middleton"
"412",6,"reece"
"413",6,"mayor"
"414",6,"and"
"415",6,"city"
"416",6,"council"
"417",6,"patrick"
"418",6,"w"
"419",6,"baker"
"420",6,"thomas"
"421",6,"j"
"422",6,"bonfield"
"423",6,"diana"
"424",6,"schreiber"
"425",6,"city"
"426",6,"attorney"
"427",6,"city"
"428",6,"manager"
"429",6,"city"
"430",6,"clerk"
"431",6,"office"
"432",6,"of"
"433",6,"public"
"434",6,"affairs"
"435",6,"audit"
"436",6,"services"
"437",6,"administrative"
"438",6,"and"
"439",6,"support"
"440",6,"operations"
"441",6,"community"
"442",6,"building"
"443",6,"wanda"
"444",6,"s"
"445",6,"page"
"446",6,"w"
"447",6,"bowman"
"448",6,"ferguson"
"449",6,"keith"
"450",6,"chadwell"
"451",6,"deputy"
"452",6,"city"
"453",6,"manager"
"454",6,"deputy"
"455",6,"city"
"456",6,"manager"
"457",6,"deputy"
"458",6,"city"
"459",6,"manager"
"460",6,"budget"
"461",6,"and"
"462",6,"management"
"463",6,"citycounty"
"464",6,"emergency"
"465",6,"general"
"466",6,"services"
"467",6,"citycounty"
"468",6,"inspections"
"469",6,"services"
"470",6,"management"
"471",6,"parks"
"472",6,"and"
"473",6,"recreation"
"474",6,"citycounty"
"475",6,"planning"
"476",6,"equal"
"477",6,"opportunity"
"478",6,"fire"
"479",6,"and"
"480",6,"equity"
"481",6,"assurance"
"482",6,"public"
"483",6,"works"
"484",6,"community"
"485",6,"development"
"486",6,"police"
"487",6,"solid"
"488",6,"waste"
"489",6,"management"
"490",6,"transportation"
"491",6,"finance"
"492",6,"citycounty"
"493",6,"emergency"
"494",6,"communications"
"495",6,"water"
"496",6,"management"
"497",6,"economic"
"498",6,"and"
"499",6,"workforce"
"500",6,"human"
"501",6,"resources"
"502",6,"development"
"503",6,"fleet"
"504",6,"management"
"505",6,"technology"
"506",6,"solutions"
"507",6,"neighborhood"
"508",6,"improvement"
"509",6,"citycounty"
"510",6,"department"
"511",6,"services"
"512",7,"table"
"513",7,"of"
"514",7,"contents"
"515",7,"letter"
"516",7,"of"
"517",7,"transmittal"
"518",7,"managers"
"519",7,"letter"
"520",7,"i"
"521",7,"city"
"522",7,"priorities"
"523",7,"and"
"524",7,"policies"
"525",7,"overview"
"526",7,"ii"
"527",7,"strategic"
"528",7,"plan"
"529",7,"ii"
"530",7,"goal"
"531",7,"crosswalk"
"532",7,"ii"
"533",7,"budget"
"534",7,"and"
"535",7,"financial"
"536",7,"policies"
"537",7,"ii"
"538",7,"multiyear"
"539",7,"projections"
"540",7,"overview"
"541",7,"iii"
"542",7,"fund"
"543",7,"appropriation"
"544",7,"and"
"545",7,"revenue"
"546",7,"projections"
"547",7,"iii"
"548",7,"budget"
"549",7,"summaries"
"550",7,"summaryall"
"551",7,"funds"
"552",7,"iv"
"553",7,"summary"
"554",7,"of"
"555",7,"revenuesfunds"
"556",7,"recognized"
"557",7,"in"
"558",7,"budget"
"559",7,"ordinance"
"560",7,"iv"
"561",7,"summary"
"562",7,"of"
"563",7,"appropriations"
"564",7,"for"
"565",7,"all"
"566",7,"funds"
"567",7,"iv"
"568",7,"operating"
"569",7,"funds"
"570",7,"by"
"571",7,"appropriate"
"572",7,"category"
"573",7,"iv"
"574",7,"intrabudget"
"575",7,"transfers"
"576",7,"iv"
"577",7,"property"
"578",7,"tax"
"579",7,"base"
"580",7,"information"
"581",7,"iv"
"582",7,"tax"
"583",7,"rate"
"584",7,"and"
"585",7,"estimated"
"586",7,"tax"
"587",7,"collection"
"588",7,"iv"
"589",7,"fund"
"590",7,"balanceestimated"
"591",7,"changed"
"592",7,"in"
"593",7,"unrestricted"
"594",7,"fund"
"595",7,"balance"
"596",7,"iv"
"597",7,"summary"
"598",7,"of"
"599",7,"authorized"
"600",7,"position"
